id_mutation,nom_station,distance_station_plus_proche
2022-1635623,Strasbourg-Saint-Denis,154.80237644579367
2022-1635626,Réaumur Sébastopol,51.93124070761683
2022-1635644,Porte de Champerret,167.6974485110337
2022-1635645,Laumière,46.04677498582057
2022-1635652,Porte de Clignancourt,251.48746183940952
2022-1635654,Gambetta,139.27467838781612
2022-1635655,Lamarck-Caulaincourt,237.8141311496947
2022-1635669,Botzaris,412.68150275502785
2022-1635674,Lamarck-Caulaincourt,360.9002275585116
2022-1635676,Anvers,123.18886791316667
2022-1635680,Marx Dormoy,99.54390999518652
2022-1635693,Château Rouge,292.4515199417664
2022-1635695,Marx Dormoy,259.13116794704814
2022-1635698,Marx Dormoy,429.2872947978092
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635704,Jacques Bonsergent,138.46773596336226
2022-1635708,Jules Joffrin,255.8035439110366
2022-1635711,Le Peletier,142.39396423461307
2022-1635716,Colonel Fabien,269.4162912533993
2022-1635720,Place des Fêtes,212.35056436451387
2022-1635723,Porte de Montreuil,34.558419453597516
2022-1635731,Pont Marie,228.358647340659
2022-1635734,Porte des Lilas,228.18547678541748
2022-1635750,Bonne Nouvelle,271.1918789030139
2022-1635760,Gambetta,420.196224796722
2022-1635763,Canal Saint-Denis,217.3386109867835
2022-1635772,Pyrénées,204.72063326967978
2022-1635781,Château-Landon,196.53818585994586
2022-1635791,Pyrénées,291.2708168269909
2022-1635798,Angélique Compoint,165.99580245973158
2022-1635818,Anvers,152.62308349186566
2022-1635840,Riquet,389.17252395574724
2022-1635846,Ternes,455.48605980057323
2022-1635847,Porte de Vincennes,84.92729672338993
2022-1635848,Crimée,143.31319432301368
2022-1635859,Crimée,169.7799488135144
2022-1635861,Ternes,210.52659162796596
2022-1635866,Pont Marie,193.93048317872731
2022-1635868,Ourcq,190.21694803870957
2022-1635870,Marx Dormoy,330.8815483147532
2022-1635877,Ménilmontant,152.94798511608946
2022-1635882,Pont Marie,266.60234649605485
2022-1635883,Cadet,242.2210987431823
2022-1635885,Marcadet-Poissonniers,201.99390646134333
2022-1635890,Simplon,251.4629541937834
2022-1635897,Crimée,270.40440632660335
2022-1635899,Richelieu-Drouot,218.26316685506336
2022-1635910,Marx Dormoy,60.22001095820208
2022-1635912,La Chapelle,146.47576706605997
2022-1635915,Maraîchers,316.2475940746743
2022-1635918,Jourdain,73.51120755236178
2022-1635926,Crimée,108.39486981619926
2022-1635928,Diane Arbus,256.12646852820666
2022-1635933,Porte de Pantin,120.61670534877054
2022-1635939,Porte des Lilas,63.11963658898194
2022-1635946,Pigalle,153.6329583972868
2022-1635955,Avron,185.9144981247594
2022-1635959,Épinettes - Pouchet,177.27387996244957
2022-1635960,Marcadet-Poissonniers,291.58534325710264
2022-1635968,Porte de Pantin,116.46282937704188
2022-1636002,Marx Dormoy,385.940294258788
2022-1636005,Pelleport,192.43941850380855
2022-1636011,Ourcq,376.6756353707929
2022-1636012,Crimée,222.09292948751633
2022-1636022,Stalingrad,68.29828852200086
2022-1636028,Rosa Parks,392.372510697888
2022-1636034,Bonne Nouvelle,265.7183696001706
2022-1636038,Bonne Nouvelle,178.70869274286855
2022-1636040,Porte des Lilas,250.15346810401851
2022-1636049,Guy Môquet,65.58997975822159
2022-1636061,Porte de Pantin,96.7305079317667
2022-1636064,La Fourche,312.6545390604761
2022-1636067,Lamarck-Caulaincourt,384.0680412889158
2022-1636072,Strasbourg-Saint-Denis,140.90394199943867
2022-1636077,Place des Fêtes,186.956953346373
2022-1636078,Séverine,107.1017830454882
2022-1636084,Ourcq,91.39872402536994
2022-1636090,Pyrénées,167.44728801231562
2022-1636092,Corentin Cariou,48.11905016975453
2022-1636108,Château Rouge,212.94155104679896
2022-1636110,Gambetta,345.40638990151825
2022-1636115,Cadet,158.77947576772772
2022-1636123,Brochant,117.39131940955752
2022-1636161,Liège,346.65686959467325
2022-1636168,Jacques Bonsergent,329.9018684368066
2022-1636177,Jules Joffrin,303.13182383407906
2022-1636179,Angélique Compoint,216.8438258684942
2022-1636180,Strasbourg-Saint-Denis,85.88471447110072
2022-1636181,Château Rouge,171.9412082808029
2022-1636182,Gambetta,471.2286423644134
2022-1636193,Abbesses,172.66751571443166
2022-1636195,Simplon,91.6036270943957
2022-1636200,Crimée,153.06265228310397
2022-1636217,Gambetta,181.6106868815629
2022-1636224,Rambuteau,285.77017657176924
2022-1636231,Rambuteau,81.93058215057277
2022-1636233,Château Rouge,217.38462379934822
2022-1636243,Porte des Lilas,163.94613830513234
2022-1636252,Belleville,323.30091080827555
2022-1636274,Séverine,205.37022545081945
2022-1636285,Jaurès,127.66811613424377
2022-1636289,Tuileries,109.24292147455739
2022-1636293,Porte de Saint-Ouen,480.46676121716064
2022-1636308,Ourcq,280.65669528372706
2022-1636332,Simplon,40.14519423697797
2022-1636341,Magenta,7.012294752103496
2022-1636345,Alexandre Dumas,33.16953550569068
2022-1636350,Château Rouge,207.36616498997736
2022-1636358,Marx Dormoy,348.5840580966754
2022-1636359,Couronnes,211.6614118247061
2022-1636368,Colonel Fabien,331.93638137159587
2022-1636380,Jaurès,179.01155243541737
2022-1636382,Botzaris,175.99897436697213
2022-1636387,Ourcq,378.48930045807725
2022-1636388,Strasbourg-Saint-Denis,85.66566900775702
2022-1636389,Rambuteau,262.8301038100182
2022-1636396,Télégraphe,137.83834016340253
2022-1636399,Bolivar,52.91448151922626
2022-1636406,Arts et Métiers,223.01403632603902
2022-1636411,Porte de Saint-Ouen,29.570860700439432
2022-1636428,Cadet,201.34398189545044
2022-1636432,La Chapelle,288.0882613904771
2022-1636434,Malesherbes,134.52349923610947
2022-1636437,Château Rouge,291.69902749016455
2022-1636440,Porte de Pantin,205.62075395470953
2022-1636441,Pyrénées,296.7165311641897
2022-1636445,Marx Dormoy,335.40125747255655
2022-1636447,Barbès-Rochechouart,43.52933465639068
2022-1636454,Gare du Nord,145.87621109687214
2022-1636468,Château Rouge,225.33072204885426
2022-1636472,Jaurès,106.38489360539795
2022-1636483,Pelleport,395.91851655052494
2022-1636489,Épinettes - Pouchet,124.79035057204052
2022-1636500,Simplon,238.74032392905465
2022-1636505,Épinettes - Pouchet,265.8721393446927
2022-1636514,Simplon,151.95112459986015
2022-1636515,Pelleport,340.6763983102936
2022-1636516,Saint-Fargeau,128.07916519861953
2022-1636521,La Chapelle,344.35296465558537
2022-1636527,Pont-Cardinet,272.4441917123337
2022-1636535,Guy Môquet,169.5786072281978
2022-1636540,Avron,123.73342559525969
2022-1636554,Trinité d'Estienne d'Orves,187.31987878843736
2022-1636555,Angélique Compoint,401.7185639996945
2022-1636558,Télégraphe,245.6915680780123
2022-1636559,Jules Joffrin,162.4935808298381
2022-1636564,Marcadet-Poissonniers,122.5709119673597
2022-1636572,Couronnes,198.10710744880612
2022-1636578,Lamarck-Caulaincourt,303.451677934206
2022-1636596,Rome,301.4326618085794
2022-1636598,Pyrénées,374.2400454923198
2022-1636604,Stalingrad,147.8770981248168
2022-1636606,Saint-Sébastien-Froissart,110.9808979698841
2022-1636607,Angélique Compoint,216.8438258684942
2022-1636617,Séverine,172.66251196704087
2022-1636622,Pré Saint-Gervais,188.32093136071654
2022-1636638,Maraîchers,198.3677045199343
2022-1636642,Honoré de Balzac,109.30907909445239
2022-1636647,Guy Môquet,296.5447114469821
2022-1636648,Rambuteau,227.74981044773014
2022-1636659,Arts et Métiers,330.3659882409253
2022-1636660,Jules Joffrin,269.36230241920833
2022-1636668,Marx Dormoy,314.1250587221898
2022-1636684,Anvers,126.02246337637699
2022-1636691,Stalingrad,131.03592336235107
2022-1636708,Avron,193.87521867300185
2022-1636709,Château d'Eau,100.4508745447417
2022-1636711,Ourcq,280.65669528372706
2022-1636718,Buzenval,310.73970045727356
2022-1636721,Gambetta,267.07370280265053
2022-1636722,Château Rouge,378.8318201086758
2022-1636734,Jules Joffrin,254.2335012544607
2022-1636760,Anvers,65.37568022434039
2022-1636782,Buttes-Chaumont,277.45666428474567
2022-1636788,La Chapelle,401.21768615791376
2022-1636789,Brochant,264.57887179008713
2022-1636810,Colonel Fabien,231.1678305123821
2022-1636813,Belleville,289.71068635464223
2022-1636820,Réaumur Sébastopol,66.12202819527243
2022-1636827,Crimée,169.7799488135144
2022-1636832,Pont-Cardinet,242.4530311203471
2022-1636836,Buzenval,153.86264005916735
2022-1636837,La Chapelle,286.3478903751373
2022-1636860,Quatre Septembre,139.4572227775646
2022-1636862,Cadet,147.25186587219844
2022-1636867,Cadet,224.87539543900505
2022-1636869,Château Rouge,411.8081157692112
2022-1636883,Père Lachaise,140.5526936292114
2022-1636884,Château-Landon,174.76997314110483
2022-1636886,Saint-Paul,158.0759361103312
2022-1636895,Laumière,162.74749551032997
2022-1636898,Corentin Cariou,180.71086692163854
2022-1636902,Château Rouge,78.20149602058473
2022-1636906,La Fourche,231.06259422838113
2022-1636911,Strasbourg-Saint-Denis,173.56795291317343
2022-1636924,Le Peletier,177.89228511664433
2022-1636929,Jaurès,55.115040106925534
2022-1636931,Alexandre Dumas,362.08284893418437
2022-1636976,Buttes-Chaumont,350.5062729175601
2022-1636978,Corentin Cariou,48.09837090086265
2022-1636987,Gambetta,449.2329332000101
2022-1636988,Marx Dormoy,304.4228962581468
2022-1636989,Buzenval,38.611653143039526
2022-1636993,Simplon,124.4628701838016
2022-1636994,Pelleport,253.76927862691895
2022-1637001,Pyrénées,233.31198151550913
2022-1637017,Marx Dormoy,210.64162001814523
2022-1637028,Père Lachaise,140.5526936292114
2022-1637033,Marcadet-Poissonniers,131.6936396970311
2022-1637047,Avron,111.47781812052142
2022-1637051,Marx Dormoy,163.64032315189064
2022-1637052,Pelleport,274.80693021591543
2022-1637064,Laumière,216.28248782689963
2022-1637065,Porte de Saint-Ouen,72.08914819618435
2022-1637068,Saint-Paul,148.58192327827797
2022-1637069,Angélique Compoint,315.5055938867536
2022-1637072,Simplon,80.28636784917424
2022-1637076,Place des Fêtes,300.28383937350696
2022-1637080,Buzenval,218.79030056137813
2022-1637083,Pyrénées,286.99053835652853
2022-1637084,Jules Joffrin,156.2404062681872
2022-1637091,Avron,168.18813913563844
2022-1637101,Jourdain,478.95438750323285
2022-1637102,Poissonnière,182.0661712998921
2022-1637104,Villiers,154.7896042854966
2022-1637106,Jaurès,48.207724573237726
2022-1637112,Malesherbes,134.52349923610947
2022-1637113,Poissonnière,345.36602988870874
2022-1637117,Stalingrad,104.36695772035776
2022-1637119,Marx Dormoy,144.03368663612414
2022-1637121,Marcadet-Poissonniers,254.09626857525913
2022-1637131,Hôpital Robert Debré,229.73552012479095
2022-1637133,Marcadet-Poissonniers,367.01607056287685
2022-1637148,Jaurès,144.8911216748679
2022-1637151,Porte de Clignancourt,60.38890866792788
2022-1637184,La Chapelle,326.4621635564157
2022-1637196,Télégraphe,273.32571748214275
2022-1637201,Corentin Cariou,263.1024310196908
2022-1637202,Porte de Saint-Ouen,136.8201026688886
2022-1637203,Château Rouge,61.72323537200574
2022-1637208,Barbès-Rochechouart,43.29564711426331
2022-1637209,Crimée,200.7832954473791
2022-1637210,Laumière,298.24806623945256
2022-1637225,Ourcq,158.53111647684352
2022-1637229,Pyramides,149.8456434895195
2022-1637232,Maraîchers,163.55311190934617
2022-1637247,République,166.40365872831816
2022-1637249,Marcadet-Poissonniers,201.99390646134333
2022-1637251,Colonel Fabien,221.77763278309303
2022-1637256,Porte de la Chapelle,363.4047237855992
2022-1637260,Place de Clichy,174.8353106586712
2022-1637278,Château Rouge,270.0550061262201
2022-1637283,Jourdain,503.39715325683187
2022-1637288,Courcelles,214.73804777781555
2022-1637296,La Chapelle,47.8440763552696
2022-1637304,La Chapelle,254.96375653464222
2022-1637311,Barbès-Rochechouart,90.17597571969705
2022-1637312,Jacques Bonsergent,403.1035451185545
2022-1637313,Gare du Nord,337.40167871017326
2022-1637333,Crimée,92.00159387505092
2022-1637335,Marx Dormoy,337.6904840044912
2022-1637338,Saint-Fargeau,293.05385656441325
2022-1637343,Pyrénées,261.19868439091533
2022-1637348,Le Peletier,163.84015580658658
2022-1637351,Sentier,119.5202512420027
2022-1637374,Ourcq,280.65669528372706
2022-1637376,Épinettes - Pouchet,249.68058198241454
2022-1637385,Palais Royal - Musée du Louvre,160.98974639153522
2022-1637391,Rambuteau,193.26863645166134
2022-1637398,Poissonnière,272.44111627482636
2022-1637399,La Chapelle,102.11883216272376
2022-1637402,Buttes-Chaumont,328.77959224457976
2022-1637410,Crimée,216.51402956357515
2022-1637413,Couronnes,198.10710744880612
2022-1637414,Séverine,193.55728207828628
2022-1637431,Abbesses,105.4609691477205
2022-1637432,Porte de Bagnolet,101.49038528025045
2022-1637438,Ménilmontant,342.2171890559159
2022-1637443,Marie de Miribel,51.891939863363476
2022-1637457,Laumière,123.03981853690911
2022-1637460,Porte de Bagnolet,114.35929214937049
2022-1637468,Quatre Septembre,123.04996133917801
2022-1637473,Ménilmontant,225.5081513628005
2022-1637485,Alexandre Dumas,576.6927475977369
2022-1637493,Marcadet-Poissonniers,151.1028902520606
2022-1637499,Château d'Eau,115.10844130100413
2022-1637510,Lamarck-Caulaincourt,439.14589527277434
2022-1637511,Riquet,389.17252395574724
2022-1637515,Marx Dormoy,418.24217870011887
2022-1637516,Stalingrad,166.81550439299446
2022-1637528,Bolivar,54.457464674185786
2022-1637532,Strasbourg-Saint-Denis,82.22628939542167
2022-1637540,Place des Fêtes,150.22087320950595
2022-1637543,Jules Joffrin,205.3138359483592
2022-1637547,Crimée,308.46435907529883
2022-1637570,Hôpital Robert Debré,188.34895088345448
2022-1637581,Avron,327.2672712719273
2022-1637588,Marx Dormoy,344.86038575811347
2022-1637588,Marx Dormoy,344.86038575811347
2022-1637592,Lamarck-Caulaincourt,217.60957457341644
2022-1637593,Crimée,81.64468304945716
2022-1637593,Crimée,81.64468304945716
2022-1637595,Pelleport,395.91851655052494
2022-1637600,Lamarck-Caulaincourt,234.52981194115912
2022-1637616,Gare du Nord,218.42146910153735
2022-1637632,Belleville,70.7138547667439
2022-1637646,Botzaris,110.58483637549308
2022-1637651,Château Rouge,136.20069439065833
2022-1637652,Danube,311.2681652195069
2022-1637654,Ménilmontant,516.6676591511849
2022-1637656,Réaumur Sébastopol,100.01820788313509
2022-1637677,Brochant,195.30173740352154
2022-1637678,Pyramides,108.84005439563433
2022-1637684,Télégraphe,163.19001102988588
2022-1637691,Louis Blanc,151.82787582040706
2022-1637707,Belleville,323.30091080827555
2022-1637709,Barbès-Rochechouart,104.20911620408667
2022-1637711,Marie de Miribel,372.16289708608156
2022-1637714,Jourdain,443.14356992911974
2022-1637745,Neuilly Porte Maillot,274.28524556535007
2022-1637745,Neuilly Porte Maillot,274.28524556535007
2022-1637753,Stalingrad,137.20632785164932
2022-1637756,Crimée,308.46435907529883
2022-1637765,Strasbourg-Saint-Denis,152.59963684453803
2022-1637767,Guy Môquet,118.58763460020764
2022-1637774,Ourcq,373.4750240415435
2022-1637786,Pigalle,176.8081703194999
2022-1637787,Porte de Clignancourt,125.56451978828892
2022-1637795,Marx Dormoy,61.56299878909384
2022-1637805,Philippe Auguste,81.46802772202224
2022-1637812,Buzenval,151.02108228836374
2022-1637813,Château Rouge,191.58866157987484
2022-1637814,Porte des Lilas,178.23637842752942
2022-1637815,Le Peletier,154.9908144990552
2022-1637816,Barbès-Rochechouart,188.15958904297702
2022-1637818,Pelleport,149.63763863826665
2022-1637833,Château d'Eau,168.33324128553357
2022-1637838,Séverine,146.35436769408673
2022-1637847,Villiers,221.7399411865951
2022-1637848,Jules Joffrin,117.15722592924452
2022-1637856,Saint-Fargeau,105.30198698170298
2022-1637862,Lamarck-Caulaincourt,210.4419150193019
2022-1637863,Riquet,389.17252395574724
2022-1637865,Stalingrad,65.64678126897812
2022-1637866,Séverine,272.42370374623283
2022-1637870,Pré Saint-Gervais,79.09040061748503
2022-1637875,Ourcq,280.65669528372706
2022-1637882,Marcadet-Poissonniers,151.1028902520606
2022-1637886,Couronnes,279.09772760077556
2022-1637894,Hôtel de Ville,378.47238572475004
2022-1637910,Marx Dormoy,175.51377075145768
2022-1637927,Strasbourg-Saint-Denis,257.9438087465576
2022-1637928,Barbès-Rochechouart,43.52933465639068
2022-1637932,Blanche,457.91409433544976
2022-1637932,Blanche,457.91409433544976
2022-1637935,Stalingrad,228.50939582635115
2022-1637951,Château Rouge,41.728232250818074
2022-1637955,Jourdain,534.491950750918
2022-1637964,Bastille,136.363838290517
2022-1637966,Jacques Bonsergent,94.43145634832179
2022-1637969,Gare de l'Est,102.24781049388397
2022-1637973,Place de Clichy,234.92804385453638
2022-1637978,Ourcq,247.76690604420227
2022-1638004,Miromesnil,127.8547947167529
2022-1638008,Blanche,85.7132848225468
2022-1638015,Neuilly Porte Maillot,112.83968035147122
2022-1638020,Belleville,347.24751570247327
2022-1638025,Château d'Eau,193.16387409070106
2022-1638038,Porte d'Asnières,285.8038423198584
2022-1638039,Stalingrad,151.96650610332293
2022-1638041,Marcadet-Poissonniers,291.58534325710264
2022-1638047,Ourcq,401.68867948336907
2022-1638051,Guy Môquet,500.1919575622007
2022-1638052,Château Rouge,391.89306664973066
2022-1638053,Colonel Fabien,290.3909078478308
2022-1638061,Simplon,91.6036270943957
2022-1638062,Pelleport,297.55969282472466
2022-1638063,Porte des Lilas,290.24385467168213
2022-1638069,Saint-Fargeau,259.8064466952583
2022-1638076,La Chapelle,95.16892078734477
2022-1638082,La Fourche,203.30043435503973
2022-1638083,Ternes,394.854567243101
2022-1638097,Télégraphe,441.4673277067909
2022-1638099,Diane Arbus,256.12646852820666
2022-1638102,Cadet,85.07750957705758
2022-1638107,Angélique Compoint,216.8438258684942
2022-1638114,Barbès-Rochechouart,139.46416795890636
2022-1638139,Angélique Compoint,216.8438258684942
2022-1638146,Abbesses,218.38307315244884
