id_mutation,nom_ev,distance_parc_plus_proche
2022-1660487,SQUARE DE L'ASPIRANT DUNAND,122.1322146183102
2022-1660500,SQUARE FRANCIS LEMARQUE,235.62698038204863
2022-1660513,SQUARE ALLERAY - SAINT-AMAND,38.16881695071564
2022-1660527,SQUARE RAOUL NORDLING,206.11567780836236
2022-1660531,SQUARE CLOS FEUQUIERES - DESNOUETTES,276.87254130145925
2022-1660555,SQUARE SAINT-MEDARD,548.6309884578583
2022-1660556,PARC DE PASSY,128.9946946353202
2022-1660570,SQUARE FERDINAND BRUNOT,262.0409586050778
2022-1660572,PROMENADE PC 12 - SAHEL - VOUTE,347.6817672055423
2022-1660587,SQUARE SAINT-MEDARD,164.9348728818539
2022-1660600,JARDIN MARY CASSAT,257.0604037063581
2022-1660657,SQUARE LAURENT PRACHE,407.05777643950535
2022-1660677,JARDIN SAIDA,349.98837691316163
2022-1660700,SQUARE DE LA PLACE ETIENNE PERNET,236.1061032388991
2022-1660713,SQUARE GARIBALDI,514.3154640324944
2022-1660723,SQUARE FERDINAND BRUNOT,351.0765820626514
2022-1660745,SQUARE JULES HENAFFE,221.82826946736145
2022-1660758,SQUARE EDMEE CHANDON,173.89780218416985
2022-1660760,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,280.21228833362863
2022-1660766,SQUARE JEAN MORIN,266.50418181834823
2022-1660770,JARDINIERES ET PLACETTE LEON BLUM,151.24849730089093
2022-1660774,SQUARE NECKER,156.36868635784495
2022-1660778,JARDIN DEBERGUE-RENDEZ-VOUS,381.92967773224643
2022-1660783,SQUARE ROBERT MONTAGNE,308.38352360957816
2022-1660786,JARDIN DE L'HOPITAL SAINTE-PERINE,730.6509013585572
2022-1660809,SQUARE NICOLE DE HAUTECLOCQUE,430.45283382136904
2022-1660868,SQUARE FREDERIC BAZILLE,238.6481929427654
2022-1660892,SQUARE CLOS FEUQUIERES - DESNOUETTES,204.92142449526537
2022-1660894,SQUARE PAUL GRIMAULT,300.7415824719438
2022-1660895,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1660928,SQUARE CLOS FEUQUIERES - DESNOUETTES,204.92142449526537
2022-1660929,PROMENADE PC 14 - CORENTIN - JEAN MOULIN,122.16577304013799
2022-1660937,SQUARE CASTAGNARY - BESSIN,133.32070177096665
2022-1660942,SQUARE FREDERIC BAZILLE,223.44794147346792
2022-1660946,JARDIN FEDERICA MONTSENY,310.7108539184656
2022-1660947,SQUARE SAINT-ELOI,228.00926419068296
2022-1660953,SQUARE JULES HENAFFE,185.89953602085993
2022-1660955,SQUARE GABRIEL PIERNE,287.8813656426813
2022-1660961,PARC DE PASSY,418.47546821597194
2022-1660972,SQUARE LAMARTINE,103.35560626797249
2022-1660979,PARC DE CHOISY,253.30877609928027
2022-1660988,PARC GEORGES BRASSENS,247.7372945964697
2022-1660989,SQUARE DE L'ABBE MIGNE,428.3398885165402
2022-1660990,SQUARE PABLO CASALS,224.79697456550593
2022-1660999,JARDIN DE LA MONTGOLFIERE,224.8909020513716
2022-1661019,PROMENADE PC 14 - CORENTIN - JEAN MOULIN,256.49199949621027
2022-1661033,PARC DE PASSY,635.1314592961088
2022-1661037,JARDIN PAUL NIZAN,318.94333624657327
2022-1661041,SQUARE DE LA PLACE ETIENNE PERNET,236.1061032388991
2022-1661045,JARDIN DES GRANDS MOULINS - ABBE PIERRE - JARDIN DES ECOLES,186.61628826569282
2022-1661055,PROMENADE PC 12 - CHARENTON - DAUMESNIL,260.5890110320439
2022-1661063,SQUARE AUX ARTISTES,246.13424274723903
2022-1661078,MAIL PIERRE DESPROGES DIT TROTTOIR PIERRE DESPROGES,47.83379481676444
2022-1661079,SQUARE HECTOR MALOT,163.35910854043118
2022-1661098,JARDIN DE LA MONTGOLFIERE,60.981374148689746
2022-1661105,SQUARE HECTOR MALOT,322.4357433252295
2022-1661107,SQUARE FRANCIS LEMARQUE,212.56621361615566
2022-1661107,SQUARE FRANCIS LEMARQUE,212.56621361615566
2022-1661118,PROMENADE RICHARD LENOIR SQUARE MAY PICQUERAY,136.08826124336957
2022-1661120,JARDIN BRASSAI,187.2569185397563
2022-1661127,SQUARE PAUL GRIMAULT,349.6249548240069
2022-1661164,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1661167,SQUARE EMILY DICKINSON,257.35057016321815
2022-1661174,PROMENADE PC 12 - DAUMESNIL - SAHEL,134.8372050187275
2022-1661177,JARDIN DE L'HOPITAL SAINTE-PERINE,270.18735472300267
2022-1661187,SQUARE LAMARTINE,136.97863450888718
2022-1661190,JARDIN DE LA PLACE DU TROCADERO ET DU ONZE NOVEMBRE,342.45150720542875
2022-1661195,SQUARE JEAN ALLEMANE,71.10817903449738
2022-1661202,SQUARE HENRI ET ACHILLE DUCHENE,218.5393881298308
2022-1661203,SQUARE PAUL GRIMAULT,235.15659334003618
2022-1661207,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,304.38216745653557
2022-1661208,SQUARE THEODORE MONOD,160.6066799281399
2022-1661210,SQUARE PAULY,95.76055684071186
2022-1661229,JARDIN DE L'HOPITAL SAINTE-PERINE,776.2322432798196
2022-1661232,SQUARE MARIUS CONSTANT,142.93677229747502
2022-1661234,JARDIN ALBERTO GIACOMETTI,47.09890423337616
2022-1661245,JARDIN DU MOULIN DE LA POINTE,99.32163510657763
2022-1661267,JARDIN DE L'AVENUE FOCH,203.49276655488694
2022-1661269,SQUARE DU VERT GALANT,186.45882953229747
2022-1661283,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),241.84389023182027
2022-1661284,SQUARE JULES VERNE,92.34830617148774
2022-1661286,SQUARE MAURICE GARDETTE,165.29946761037385
2022-1661293,JARDIN DURANTON,194.43845772693012
2022-1661294,COULEE VERTE RENE DUMONT - MAIL DE REUILLY - ALLEE VIVALDI,379.846299817352
2022-1661298,SQUARE PIERRE-ADRIEN DALPAYRAT,276.0121516033682
2022-1661311,JARDIN ALBERTO GIACOMETTI,125.61553171017778
2022-1661312,PARC DE PASSY,464.1140213003886
2022-1661314,PROMENADE RICHARD LENOIR REPUBLIQUE-JP TIMBAUD,134.5896310299726
2022-1661316,PROMENADE JANE ET PAULETTE NARDAL,192.78163809980205
2022-1661320,JARDIN FEDERICA MONTSENY,121.63437592384811
2022-1661321,SQUARE DU DOCTEUR CALMETTE,160.8256900785979
2022-1661328,PROMENADE PC 14 - CORENTIN - JEAN MOULIN,232.32498642809148
2022-1661341,SQUARE CLAUDE-NICOLAS LEDOUX,474.2456459509001
2022-1661348,JARDINIERES ET PLACETTE LEON BLUM,132.03750088718832
2022-1661351,SQUARE PAUL GRIMAULT,145.19330971579728
2022-1661357,SQUARE PAUL GRIMAULT,187.66668408530455
2022-1661371,SQUARE PAUL GRIMAULT,300.7415824719438
2022-1661380,SQUARE LAMARTINE,376.9050134558758
2022-1661396,SQUARE PAULY,118.165587130775
2022-1661405,JARDIN DE L'AVENUE FOCH,203.49276655488694
2022-1661407,SQUARE DE L'HOPITAL NECKER,364.5290913225309
2022-1661417,JARDIN ROSALIND FRANKLIN,97.52103471919142
2022-1661419,SQUARE THEODORE MONOD,166.2956641389963
2022-1661423,SQUARE NICOLE DE HAUTECLOCQUE,340.2990408950328
2022-1661432,MAIL PIERRE DESPROGES DIT TROTTOIR PIERRE DESPROGES,153.01347142760167
2022-1661434,PARC DE PASSY,131.5661828140465
2022-1661438,SQUARE DE LA ROQUETTE,106.19857174294064
2022-1661440,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1661442,PROMENADE PC 12 - DAUMESNIL - SAHEL,113.1883369032795
2022-1661453,JARDIN MARTHA  DESRUMAUX,256.0423087879765
2022-1661469,SQUARE GABRIEL PIERNE,287.8813656426813
2022-1661477,SQUARE DE LA PLACE DE L'ABBE GEORGES HENOCQUE,130.8123632174603
2022-1661482,JARDIN DE LA RUE LA QUINTINIE,343.2494908280166
2022-1661487,SQUARE CASTAGNARY - BESSIN,171.56469611175766
2022-1661488,SQUARE GEORGES SARRE,428.7050255718665
2022-1661493,SQUARE JULES HENAFFE,502.1346955043334
2022-1661504,SQUARE GEORGES SARRE,428.7050255718665
2022-1661519,SQUARE ALEXANDRE ET RENE PARODI,349.5692468133032
2022-1661529,PARC MONTSOURIS,314.191909608451
2022-1661530,SQUARE ROGER STEPHANE,12.089166644737878
2022-1661531,SQUARE CLOS FEUQUIERES - DESNOUETTES,145.79015658460892
2022-1661532,JARDIN FEDERICA MONTSENY,288.98924312138297
2022-1661539,SQUARE SAINT-ELOI,205.5317199858686
2022-1661542,PROMENADE DE LA GARE D'AUTEUIL,409.2734214614923
2022-1661543,JARDIN MARTHA  DESRUMAUX,194.69445320537895
2022-1661544,PARC DE PASSY,182.7232577408378
2022-1661545,JARDIN DE LA DALLE D'IVRY,164.4453001127467
2022-1661561,JARDIN D'IMMEUBLES CHOISY - CAILLAUX,129.7533267350148
2022-1661571,PROMENADE PC 15 - BALARD - DESNOUETTES - SERRES,132.8276212695971
2022-1661578,PROMENADE PC 12 - SAHEL - VOUTE,119.631234627837
2022-1661588,SQUARE GEORGES SARRE,171.4681376318585
2022-1661598,SQUARE DU CHANOINE VIOLLET,183.27448528534993
2022-1661612,SQUARE FELIX DESRUELLES,366.27498414834736
2022-1661622,SQUARE PAUL GILOT,113.35667683204684
2022-1661628,JARDIN DE LA PLACE DE LA PORTE DE SAINT-CLOUD,547.5118705931909
2022-1661629,JARDIN D'IMMEUBLES CHOISY - CAILLAUX,111.83161646464069
2022-1661631,SQUARE SAINT-LAMBERT,468.2912194927161
2022-1661645,JARDIN DURANTON,324.9503004664746
2022-1661648,SQUARE YVETTE CHAUVIRE,474.95239862428866
2022-1661653,SQUARE YVETTE CHAUVIRE,474.95239862428866
2022-1661661,JARDIN LIONEL ASSOUAD,230.49009320942992
2022-1661663,SQUARE JEAN MORIN,192.18363465114743
2022-1661683,SQUARE PABLO CASALS,224.79697456550593
2022-1661698,SQUARE HENRI ET ACHILLE DUCHENE,218.5393881298308
2022-1661703,JARDIN LOUISE TALBOT ET AUGUSTIN AVRIAL,117.87375962310146
2022-1661707,SQUARE CLAUDE-NICOLAS LEDOUX,382.0445347392417
2022-1661714,SQUARE COLBERT,76.66410897270549
2022-1661726,PROMENADE DE L'ALLEE DU SEMINAIRE - JEAN-JACQUES OLIER,137.11641838264205
2022-1661736,SQUARE PAUL LANGEVIN,154.58319266209136
2022-1661736,SQUARE PAUL LANGEVIN,154.58319266209136
2022-1661738,SQUARE CLOS FEUQUIERES - DESNOUETTES,209.35446395383926
2022-1661753,SQUARE COLBERT,231.70153648160297
2022-1661764,SQUARE HELOISE ET ABELARD,467.661995306581
2022-1661788,COULEE VERTE RENE DUMONT - PROMENADE DU VIADUC DES ARTS,284.74803356484335
2022-1661790,SQUARE DU CHANOINE VIOLLET,318.5155646873024
2022-1661792,SQUARE HELOISE ET ABELARD,88.95528148167463
2022-1661798,SQUARE JULES FERRY,361.8231281804081
2022-1661817,JARDIN DES GRANDS EXPLORATEURS - MARCO POLO ET CAVELIER DE LA SALLE,353.1967503836395
2022-1661825,JARDIN DU 62 AU 68 RUE D'ALLERAY,150.29640438357515
2022-1661827,SQUARE FELIX DESRUELLES,244.98198060851837
2022-1661836,SQUARE DE L'ABBE MIGNE,459.33119783462274
2022-1661843,SQUARE DES MOINES DE TIBHIRINE,56.04306905142154
2022-1661857,SQUARE JULES FERRY,338.03862464748636
2022-1661857,SQUARE JULES FERRY,338.03862464748636
2022-1661862,SQUARE TROUSSEAU,191.98526122267157
2022-1661879,JARDIN DES MERES ET GRAND-MERES DE LA PLACE DE MAI,140.74031239314317
2022-1661887,JARDIN DES MERES ET GRAND-MERES DE LA PLACE DE MAI,425.3609695085222
2022-1661888,SQUARE JEAN COCTEAU,80.62344057182138
2022-1661889,PROMENADE RICHARD LENOIR SQUARE MAY PICQUERAY,232.83176253142852
2022-1661891,JARDIN DE LA PLACE DE LA PORTE DE SAINT-CLOUD,101.20625081551754
2022-1661901,JARDIN DEBERGUE-RENDEZ-VOUS,245.15219536904485
2022-1661918,SQUARE PABLO CASALS,280.5384015427858
2022-1661929,SQUARE CLOS FEUQUIERES - DESNOUETTES,255.25774387041616
2022-1661932,SQUARE NECKER,226.9116006102893
2022-1661935,SQUARE PHILIPPE FARINE,314.16916533532134
2022-1661941,PROMENADE DE L'AVENUE DE BRETEUIL,537.5657254232827
2022-1661946,SQUARE SAINT-LAMBERT,291.55386601731834
2022-1661971,JARDIN DE LA PLACE PIERRE LAFUE,355.07240221549034
2022-1661973,SQUARE HELOISE ET ABELARD,310.0708305202449
2022-1661978,SQUARE TARAS CHEVTCHENKO,364.3478423845061
2022-1661979,SQUARE ALLERAY - SAINT-AMAND,103.16595494919832
2022-1661985,SQUARE DE LA RUE JEAN DUNAND (ZAC BAUDRICOURT),170.61474176734515
2022-1661991,SQUARE JULES VERNE,278.3954175338585
2022-1662007,SQUARE TROUSSEAU,266.62615629003056
2022-1662017,SQUARE CLOS FEUQUIERES - DESNOUETTES,178.73433063298805
2022-1662046,JARDIN FRANCOISE GIROUD,349.01159935600145
2022-1662051,JARDINIERES ET PLACETTE LEON BLUM,202.09340538652248
2022-1662055,JARDIN MARIE-THERESE AUFFRAY,454.9648185055742
2022-1662071,SQUARE JULES HENAFFE,321.00132521835764
2022-1662092,SQUARE CLAUDE-NICOLAS LEDOUX,484.4691715586428
2022-1662100,SQUARE THOMAS JEFFERSON,568.6331055848574
2022-1662128,SQUARE DE L'OISEAU LUNAIRE,294.75556503504527
2022-1662129,SQUARE TARAS CHEVTCHENKO,365.63793401736893
2022-1662132,SQUARE CASTAGNARY - BESSIN,258.13984287989615
2022-1662134,JARDIN JULES NOEL,203.2397384001414
2022-1662159,JARDIN DE LA PLACE SOUHAM,256.0287385482726
2022-1662178,JARDIN PAUL NIZAN,253.81324926469884
2022-1662184,JARDIN CHRISTIANE DESROCHES NOBLECOURT,442.8701969285964
2022-1662195,SQUARE SAMUEL ROUSSEAU,432.11556722678125
2022-1662196,SQUARE SAMUEL ROUSSEAU,432.11556722678125
2022-1662198,JARDIN DE L'EGLISE SAINTE-JEANNE DE CHANTAL,215.2575669994592
2022-1662205,SQUARE FREDERIC BAZILLE,166.16843964483118
2022-1662208,JARDIN DE L'IMPERATRICE EUGENIE,286.2214369144013
2022-1662220,SQUARE MARCEL RAJMAN,298.74216440207465
2022-1662236,JARDIN DE L'ECOLE POLYTECHNIQUE,103.61919626188613
2022-1662243,ARCHIPEL DES BERGES DE LA SEINE - NIKI DE SAINT-PHALLE,481.6039482782253
2022-1662255,SQUARE COLBERT,231.70153648160297
2022-1662260,SQUARE SAINT-LAMBERT,336.21174744897894
2022-1662280,JARDIN LOUISE TALBOT ET AUGUSTIN AVRIAL,214.04507214989405
2022-1662289,SQUARE HENRI COLLET,170.65814087629423
2022-1662300,SQUARE HENRI CADIOU,241.9718669029169
2022-1662305,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,89.93788547615114
2022-1662306,SQUARE JULES VERNE,414.8292164496787
2022-1662319,SQUARE COLBERT,231.70153648160297
2022-1662336,PROMENADE PC 14 - CORENTIN - JEAN MOULIN,196.97798042665477
2022-1662354,MAIL MARCEL ACHARD,213.10214237601681
2022-1662356,SQUARE THOMAS JEFFERSON,459.8028320425011
2022-1662367,JARDIN DE L'AVENUE FOCH,350.6213721478093
2022-1662367,JARDIN DE L'AVENUE FOCH,350.6213721478093
2022-1662367,JARDIN DE L'AVENUE FOCH,350.6213721478093
2022-1662373,SQUARE GERBERT - BLOMET,111.42805236790387
2022-1662374,SQUARE THOMAS JEFFERSON,555.578087909427
2022-1662385,JARDIN GABRIELE BUFFET,365.4502918292306
2022-1662421,JARDIN D'IMMEUBLES CHOISY - CAILLAUX,128.1578187411461
2022-1662425,JARDIN LIONEL ASSOUAD,225.12999669129607
2022-1662431,SQUARE JEAN MORIN,237.69516583129635
2022-1662433,SQUARE PAUL GRIMAULT,187.12491764815434
2022-1662439,JARDIN ALLERAY - PROCESSION,194.300025997395
2022-1662440,SQUARE CLOS FEUQUIERES - DESNOUETTES,188.81713053603698
2022-1662441,JARDIN MICHELET,249.73027782893377
2022-1662464,SQUARE HENRI ET ACHILLE DUCHENE,301.8764940491584
2022-1662465,JARDIN DES ENFANTS DU VELODROME D'HIVER,236.56160557658416
2022-1662470,JARDIN MARY CASSAT,128.8828969665357
2022-1662487,JARDIN DU MOULIN DES TROIS CORNETS,174.1867377227937
2022-1662515,PARC DE PASSY,288.34797167574914
2022-1662516,SQUARE ULYSSE TRELAT,59.63316314600859
2022-1662517,SQUARE PHILIPPE FARINE,554.5079439874696
2022-1662529,SQUARE FRANCIS LEMARQUE,189.36264065852438
2022-1662538,SQUARE COLBERT,119.17146943287716
2022-1662540,SQUARE JULES HENAFFE,426.05885770273255
2022-1662554,JARDINIERES ET PLACETTE LEON BLUM,202.09340538652248
2022-1662568,SQUARE PAUL GRIMAULT,306.1755770620385
2022-1662589,SQUARE YVES COPPENS,505.4909754137924
2022-1662607,SQUARE DU CHANOINE VIOLLET,154.72679298420968
2022-1662618,JARDIN DE LA MONTGOLFIERE,224.8909020513716
2022-1662620,JARDIN JUAN MIRO,71.16971232295413
2022-1662642,SQUARE JULES VERNE,388.00862596834094
2022-1662646,JARDIN MEDIEVAL DU MUSEE DE CLUNY,463.90568635781597
2022-1662650,SQUARE RENE LE GALL,417.1583289023073
2022-1662691,JARDIN DE LA PLACE DE LA PORTE DE SAINT-CLOUD,223.52049994772474
2022-1662696,JARDIN DE LA RUE LA QUINTINIE,163.80234324254468
2022-1662699,PARC MONTSOURIS,554.8303088036938
2022-1662701,JARDIN DE LA MONTGOLFIERE,181.4401626227902
2022-1662707,SQUARE CLOS FEUQUIERES - DESNOUETTES,269.6261439779615
2022-1662708,JARDIN DE LA PLACE DU TROCADERO ET DU ONZE NOVEMBRE,452.37687655359434
2022-1662714,JARDINIERES ET PLACETTE LEON BLUM,151.24849730089093
2022-1662730,SQUARE JULES HENAFFE,321.00132521835764
2022-1662739,PROMENADE PEREIRE - TERNES / MAILLOT,779.2431034649303
2022-1662742,JARDIN CHRISTIANE DESROCHES NOBLECOURT,297.7498966607891
2022-1662748,JARDIN DU POTAGER (ANCIEN HOPITAL LAENNEC),291.76995068027327
2022-1662761,JARDIN MARY CASSAT,110.06178925115081
2022-1662785,SQUARE NICOLE DE HAUTECLOCQUE,362.4664009042512
2022-1662823,SQUARE SAINT-MEDARD,184.600205968308
2022-1662829,PROMENADE PC 12 - DAUMESNIL - SAHEL,88.77925709498979
2022-1662872,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),329.82841194964027
2022-1662879,SQUARE MAURICE GARDETTE,172.46485316358067
2022-1662899,SQUARE JULES FERRY,107.38625370705017
2022-1662901,JARDIN FRANCOISE GIROUD,249.38965786281443
2022-1662920,JARDIN DE L'EGLISE PROTESTANTE LUTHERIENNE SAINT-JEAN-DENYS-BUHLER,483.127502547855
2022-1662922,PARC GEORGES BRASSENS,273.6104883087078
2022-1662951,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,238.02388613235306
2022-1662960,SQUARE MARIUS CONSTANT,201.39384994842862
2022-1662965,JARDIN DU 62 AU 68 RUE D'ALLERAY,224.52022204688168
2022-1662968,PARC DE PASSY,49.84382655255984
2022-1662978,SQUARE DE L'ABBE LEMIRE,95.7902113337011
2022-1662982,SQUARE BRIGNOLE - MUSEE GALLIERA,224.41001574831748
2022-1662983,JARDIN DU PERE ARMAND DAVID,229.28071031398224
2022-1662985,PROMENADE DE L'AVENUE DE BRETEUIL 15E,237.20125493187422
2022-1662985,PROMENADE DE L'AVENUE DE BRETEUIL 15E,237.20125493187422
2022-1662990,SQUARE ULYSSE TRELAT,133.40716417146504
2022-1663022,JARDIN DE L'HOPITAL VAUGIRARD,231.9130606158877
2022-1663028,SQUARE OLGA BANCIC,139.34451695331674
2022-1663037,SQUARE DE LA PLACE PASDELOUP,306.463870445999
2022-1663038,JARDIN EMILE GALLE,173.87095673287251
2022-1663043,JARDIN DU CHAMP DE MARS ET PELOUSES DE L'ECOLE MILITAIRE,157.5963427960805
2022-1663046,JARDIN DE LA PLACE PIERRE LAFUE,269.8572227369447
2022-1663047,SQUARE BELA BARTOK,233.30702738090815
2022-1663048,SQUARE YVES KLEIN,188.59181338683507
2022-1663066,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,89.93788547615114
2022-1663066,COULEE VERTE RENE DUMONT - PROMENADE DES RUES DE PICPUS ET DE REUILLY,89.93788547615114
2022-1663072,PROMENADE PC 12 - DAUMESNIL - SAHEL,128.95263460870666
2022-1663079,PARC MONTSOURIS,554.8303088036938
2022-1663080,JARDIN DES DEUX MOULINS,305.18927041701016
2022-1663084,JARDIN FEDERICA MONTSENY,159.1728205252859
2022-1663091,JARDIN MARIE POUSSEPIN,332.04385343403317
2022-1663112,SQUARE HENRI ROUSSELLE,156.6493378553583
2022-1663128,JARDIN ELISABETH BOSELLI,64.55805333240451
2022-1663148,JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE,323.21235830388906
2022-1663155,SQUARE PATURLE,102.02943562542394
2022-1663169,SQUARE TROUSSEAU,198.50025349466426
2022-1663171,SQUARE CLOS FEUQUIERES - DESNOUETTES,316.5813158066829
2022-1663177,SQUARE EDMEE CHANDON,87.85943679761648
2022-1663183,JARDIN DEBERGUE-RENDEZ-VOUS,220.80425742559117
2022-1663186,JARDIN DU CHAMP DE MARS ET PELOUSES DE L'ECOLE MILITAIRE,193.45077612662155
2022-1663211,JARDIN DURANTON,256.1400452054779
2022-1663213,JARDIN GABRIELE BUFFET,365.4502918292306
2022-1663236,SQUARE JULES VERNE,380.69535220368
2022-1663249,SQUARE HENRI ET ACHILLE DUCHENE,238.98023725558738
2022-1663253,SQUARE MAURICE GARDETTE,176.4221386739869
2022-1663278,JARDIN DES DEUX MOULINS,234.60292944200978
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663288,SQUARE BRIGNOLE - MUSEE GALLIERA,199.86805193479168
2022-1663302,SQUARE DES JARDINIERS,298.8955362107242
2022-1663322,PROMENADE PC 12 - CHARENTON - DAUMESNIL,119.10210053622018
2022-1663330,SQUARE MARIUS CONSTANT,125.50177873984974
2022-1663341,SQUARE CLAUDE-NICOLAS LEDOUX,398.3986524520118
2022-1663344,SQUARE MAURICE GARDETTE,172.46485316358067
2022-1663344,SQUARE MAURICE GARDETTE,172.46485316358067
2022-1663349,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),329.82841194964027
2022-1663363,SQUARE LAURENT PRACHE,82.88771283176732
2022-1663363,SQUARE LAURENT PRACHE,82.88771283176732
2022-1663374,PROMENADE RICHARD LENOIR  PELEE-SAINT SEBASTIEN (ALLEE PAULINE LEON),119.94901180117093
2022-1663383,SQUARE JEAN MORIN,181.1740739989909
2022-1663395,PROMENADE DE LA GARE D'AUTEUIL,515.5033605003036
2022-1663414,SQUARE HENRI ET ACHILLE DUCHENE,175.43064789520577
2022-1663420,SQUARE CARLO SARRABEZOLLES,618.7850735745636
2022-1663421,SQUARE TROUSSEAU,279.8746343001456
2022-1663448,JARDIN BRASSAI,170.09148282198393
2022-1663453,SQUARE DE L'ABBE LEMIRE,227.375359189956
2022-1663457,JARDIN DES DEUX MOULINS,85.65582648012538
2022-1663459,JARDIN DE MARIANNE,315.3092205270846
2022-1663471,SQUARE COURTELINE,77.79559676189363
2022-1663477,SQUARE JEAN MORIN,81.83477938736084
2022-1663477,SQUARE JEAN MORIN,81.83477938736084
2022-1663477,SQUARE JEAN MORIN,81.83477938736084
2022-1663477,SQUARE JEAN MORIN,81.83477938736084
2022-1663483,JARDIN DE LA PLACE DU TROCADERO ET DU ONZE NOVEMBRE,277.7934519334204
2022-1663493,PROMENADE RICHARD LENOIR REPUBLIQUE-JP TIMBAUD,198.30243814629276
2022-1663503,SQUARE DE LA RUE JEAN DUNAND (ZAC BAUDRICOURT),169.62119513375035
2022-1663510,PROMENADE PC 12 - DAUMESNIL - SAHEL,113.1883369032795
2022-1663511,SQUARE CLAUDE-NICOLAS LEDOUX,317.28107244606196
2022-1663521,JARDIN FEDERICA MONTSENY,163.1004584552444
2022-1663529,PROMENADE PC 14 - JEAN MOULIN - DIDOT,98.31699730628202
2022-1663539,JARDIN LIONEL ASSOUAD,209.95667090097507
2022-1663540,JARDIN FEDERICA MONTSENY,101.63452729458494
2022-1663570,JARDIN DE LA MONTGOLFIERE,224.8909020513716
2022-1663575,SQUARE GEORGES SARRE,423.69789438128436
2022-1663582,JARDIN DES GRANDS EXPLORATEURS - MARCO POLO ET CAVELIER DE LA SALLE,683.0559832259565
2022-1663589,MAIL DE BIEVRE,189.26607420551335
2022-1663592,SQUARE BARGUE - PLATON,223.83056242925844
2022-1663597,JARDIN BRASSAI,326.755489527607
2022-1663604,JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT),191.1495117023473
2022-1663606,JARDIN BRASSAI,101.74447882785375
2022-1663612,JARDIN DE LA FONDATION D'AUTEUIL,270.1836109427056
